2026-03-07T12:51:12.669170,Window focus lost,-12,88
2026-03-07T12:51:12.676752,EVIDENCE_CAPTURE — Window Focus Lost,0,88,PRO-F12E84_window_blur_2026-03-07_12-51-12.jpg
2026-03-07T12:51:15.297706,Looking away (Looking Right),-10,78
2026-03-07T12:51:15.299124,EVIDENCE_CAPTURE — Looking Away,0,78,PRO-F12E84_looking_away_2026-03-07_12-51-15.jpg
2026-03-07T12:51:24.985808,Looking away (Looking Right),-10,68
2026-03-07T12:51:24.987144,EVIDENCE_CAPTURE — Looking Away,0,68,PRO-F12E84_looking_away_2026-03-07_12-51-24.jpg
2026-03-07T12:51:38.050061,Multiple faces detected,-25,43
2026-03-07T12:51:38.051523,EVIDENCE_CAPTURE — Multiple Faces Detected,0,43,PRO-F12E84_multi_face_2026-03-07_12-51-38.jpg
2026-03-07T12:51:46.053383,Multiple faces detected,-25,18
2026-03-07T12:51:46.054755,EVIDENCE_CAPTURE — Multiple Faces Detected,0,18,PRO-F12E84_multi_face_2026-03-07_12-51-46.jpg
2026-03-07T12:51:55.783194,Multiple faces detected,-25,0
2026-03-07T12:51:55.784637,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-F12E84_multi_face_2026-03-07_12-51-55.jpg
2026-03-07T12:52:03.823330,Multiple faces detected,-25,0
2026-03-07T12:52:03.824631,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-F12E84_multi_face_2026-03-07_12-52-03.jpg
2026-03-07T12:52:11.873642,Multiple faces detected,-25,0
2026-03-07T12:52:11.875047,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-F12E84_multi_face_2026-03-07_12-52-11.jpg
2026-03-07T12:52:19.920160,Multiple faces detected,-25,0
2026-03-07T12:52:19.922283,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-F12E84_multi_face_2026-03-07_12-52-19.jpg
2026-03-07T12:52:28.009280,Multiple faces detected,-25,0
2026-03-07T12:52:28.010692,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-F12E84_multi_face_2026-03-07_12-52-28.jpg
2026-03-07T12:52:43.449125,Looking away (Looking Down),-10,0
2026-03-07T12:52:43.450528,EVIDENCE_CAPTURE — Looking Away,0,0,PRO-F12E84_looking_away_2026-03-07_12-52-43.jpg
2026-03-07T12:52:51.537496,Looking away (Looking Down),-10,0
2026-03-07T12:52:51.538845,EVIDENCE_CAPTURE — Looking Away,0,0,PRO-F12E84_looking_away_2026-03-07_12-52-51.jpg
2026-03-07T12:52:59.628597,Looking away (Looking Down),-10,0
2026-03-07T12:52:59.630002,EVIDENCE_CAPTURE — Looking Away,0,0,PRO-F12E84_looking_away_2026-03-07_12-52-59.jpg
2026-03-07T12:53:27.314196,Multiple faces detected,-25,0
2026-03-07T12:53:27.315592,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-F12E84_multi_face_2026-03-07_12-53-27.jpg
2026-03-07T12:53:35.447234,Multiple faces detected,-25,0
2026-03-07T12:53:35.448661,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-F12E84_multi_face_2026-03-07_12-53-35.jpg
2026-03-07T12:53:38.253880,Looking away (Looking Down),-10,0
2026-03-07T12:53:38.255277,EVIDENCE_CAPTURE — Looking Away,0,0,PRO-F12E84_looking_away_2026-03-07_12-53-38.jpg
2026-03-07T12:53:51.444875,Looking away (Looking Down),-10,0
2026-03-07T12:53:51.446263,EVIDENCE_CAPTURE — Looking Away,0,0,PRO-F12E84_looking_away_2026-03-07_12-53-51.jpg
2026-03-07T12:54:45.535702,Looking away (Looking Left),-10,90
2026-03-07T12:54:45.537152,EVIDENCE_CAPTURE — Looking Away,0,90,PRO-5470B5_looking_away_2026-03-07_12-54-45.jpg
2026-03-07T12:55:27.526425,Multiple faces detected,-25,65
2026-03-07T12:55:27.528727,EVIDENCE_CAPTURE — Multiple Faces Detected,0,65,PRO-5470B5_multi_face_2026-03-07_12-55-27.jpg
2026-03-07T12:55:36.003230,Multiple faces detected,-25,40
2026-03-07T12:55:36.004725,EVIDENCE_CAPTURE — Multiple Faces Detected,0,40,PRO-5470B5_multi_face_2026-03-07_12-55-36.jpg
2026-03-07T12:55:44.091964,Multiple faces detected,-25,15
2026-03-07T12:55:44.093373,EVIDENCE_CAPTURE — Multiple Faces Detected,0,15,PRO-5470B5_multi_face_2026-03-07_12-55-44.jpg
2026-03-07T13:02:58.604626,Window focus lost,-12,88
2026-03-07T13:02:58.606591,EVIDENCE_CAPTURE — Window Focus Lost,0,88,PRO-0ED2EA_window_blur_2026-03-07_13-02-58.jpg
2026-03-07T13:03:04.185329,Multiple faces detected,-25,63
2026-03-07T13:03:04.186720,EVIDENCE_CAPTURE — Multiple Faces Detected,0,63,PRO-0ED2EA_multi_face_2026-03-07_13-03-04.jpg
2026-03-07T13:03:12.229138,Multiple faces detected,-25,38
2026-03-07T13:03:12.230540,EVIDENCE_CAPTURE — Multiple Faces Detected,0,38,PRO-0ED2EA_multi_face_2026-03-07_13-03-12.jpg
2026-03-07T13:03:20.276205,Multiple faces detected,-25,13
2026-03-07T13:03:20.277668,EVIDENCE_CAPTURE — Multiple Faces Detected,0,13,PRO-0ED2EA_multi_face_2026-03-07_13-03-20.jpg
2026-03-07T13:03:31.366686,Multiple faces detected,-25,0
2026-03-07T13:03:31.368134,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-03-31.jpg
2026-03-07T13:03:46.290900,Multiple faces detected,-25,0
2026-03-07T13:03:46.293050,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-03-46.jpg
2026-03-07T13:04:05.369620,Multiple faces detected,-25,0
2026-03-07T13:04:05.371751,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-04-05.jpg
2026-03-07T13:04:15.227615,Multiple faces detected,-25,0
2026-03-07T13:04:15.229004,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-04-15.jpg
2026-03-07T13:04:22.235614,Looking away (Looking Left),-10,0
2026-03-07T13:04:22.237221,EVIDENCE_CAPTURE — Looking Away,0,0,PRO-0ED2EA_looking_away_2026-03-07_13-04-22.jpg
2026-03-07T13:04:23.270053,Multiple faces detected,-25,0
2026-03-07T13:04:23.271441,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-04-23.jpg
2026-03-07T13:04:31.793675,Multiple faces detected,-25,0
2026-03-07T13:04:31.795062,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-04-31.jpg
2026-03-07T13:04:44.378973,Multiple faces detected,-25,0
2026-03-07T13:04:44.380674,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-04-44.jpg
2026-03-07T13:04:54.890127,Multiple faces detected,-25,0
2026-03-07T13:04:54.891567,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-04-54.jpg
2026-03-07T13:05:02.933901,Multiple faces detected,-25,0
2026-03-07T13:05:02.935269,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-05-02.jpg
2026-03-07T13:05:11.328500,Looking away (Looking Left),-10,0
2026-03-07T13:05:11.329867,EVIDENCE_CAPTURE — Looking Away,0,0,PRO-0ED2EA_looking_away_2026-03-07_13-05-11.jpg
2026-03-07T13:05:14.700790,Multiple faces detected,-25,0
2026-03-07T13:05:14.702175,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-05-14.jpg
2026-03-07T13:05:22.744782,Multiple faces detected,-25,0
2026-03-07T13:05:22.746225,EVIDENCE_CAPTURE — Multiple Faces Detected,0,0,PRO-0ED2EA_multi_face_2026-03-07_13-05-22.jpg
2026-03-07T13:06:03.144939,Looking away (Looking Right),-10,0
2026-03-07T13:06:03.146995,EVIDENCE_CAPTURE — Looking Away,0,0,PRO-0ED2EA_looking_away_2026-03-07_13-06-03.jpg
